year,month,date,Time,latitude,longitude,depth,magnitude,DATE
2008,6,28,17:37:39,10.9316,92.0281,27,3.7,2008-06-28
2008,6,28,19:04:29,10.6923,92.0221,0,3.4,2008-06-28
2008,6,28,19:14:44,10.8504,91.9947,0,3.3,2008-06-28
2008,6,28,21:21:09,11.8077,93.2436,26.8,4.2,2008-06-28
2008,6,28,22:45:45,10.5625,92.4457,0,3.5,2008-06-28
2008,6,30,3:10:01,10.9587,91.9392,0,3.7,2008-06-30
2008,6,30,16:49:32,10.9822,92.2719,0,3.5,2008-06-30
2008,7,1,8:29:17,10.6439,92.3907,0,3.3,2008-07-01
2008,7,1,8:56:23,10.587,92.7525,0,3.7,2008-07-01
2008,7,3,10:55:12,11.1347,92.453,27.9,3.4,2008-07-03
2008,7,3,10:55:26,11.055,92.325,28.1,3.6,2008-07-03
2008,7,3,12:21:52,11.0749,92.496,23.5,3.4,2008-07-03
2008,7,3,12:47:35,11.4368,92.5646,25.6,3.7,2008-07-03
2008,7,3,15:51:20,10.7258,92.5972,0,3.3,2008-07-03
2008,7,4,6:50:26,10.9378,92.2627,0,3.3,2008-07-04
2008,7,5,13:25:53,11.1537,92.318,26,4,2008-07-05
2008,7,11,5:39:44,11.078,92.0722,29.2,3.4,2008-07-11
2008,7,12,5:14:07,10.9525,92.2665,0,3.4,2008-07-12
2008,7,15,3:16:16,10.7739,92.1474,27,4.2,2008-07-15
2008,7,16,5:00:49,13.4827,92.4584,29,3.8,2008-07-16
2008,7,16,20:30:47,13.4916,92.8232,0,3.8,2008-07-16
2008,7,17,4:10:57,10.859,92.1691,0,3.5,2008-07-17
2008,7,19,13:39:56,12.9727,93.2152,32,4,2008-07-19
2008,7,20,4:28:08,13.466,92.9844,20.4,3.9,2008-07-20
2008,7,21,8:23:13,10.9046,92.1694,0,3.7,2008-07-21
2008,7,24,12:19:02,12.7801,92.0254,35,3.7,2008-07-24
2008,7,25,8:17:05,13.651,92.9026,0,3.7,2008-07-25
2008,7,25,20:24:39,10.744,91.9066,27,3.9,2008-07-25
2008,7,26,13:23:58,13.096,92.6465,31,4,2008-07-26
2008,7,26,16:49:54,10.3557,93.0955,87.8,4.7,2008-07-26
2008,7,27,16:32:52,11.2348,92.3622,0,3.3,2008-07-27
2008,8,2,20:58:43,11.1787,93.2392,50,3.8,2008-08-02
2008,8,15,9:54:42,11.3711,93.193,0,3.6,2008-08-15
2008,8,21,0:56:16,11.3445,92.3693,0,3.6,2008-08-21
2008,8,28,7:07:12,12.2918,92.4826,25.7,4.1,2008-08-28
2008,9,6,12:26:08,13.5076,92.8175,31.3,4.5,2008-09-06
2008,9,7,9:00:28,12.9675,92.4004,41.1,5.1,2008-09-07
2008,9,10,19:36:05,11.4859,92.6875,0,3.3,2008-09-10
2008,9,12,23:51:47,11.3423,92.6561,0,3.6,2008-09-12
2008,9,15,6:16:03,10.3146,92.9524,53,4.3,2008-09-15
2008,9,15,6:42:15,10.9345,91.9508,0,3.8,2008-09-15
2008,9,16,1:20:04,13.5891,92.6563,29,4.4,2008-09-16
2008,9,16,10:05:16,12.7137,93.429,0,3.7,2008-09-16
2008,9,29,0:11:58,11.8712,93.2408,0,3.3,2008-09-29
2008,10,1,8:20:43,13.042,92.5497,0,3.4,2008-10-01
2008,10,3,21:40:12,11.1107,92.4016,0,3.5,2008-10-03
2008,10,3,21:57:25,11.515,92.3105,0,3.5,2008-10-03
2008,10,3,23:29:49,10.8508,91.9631,0,3.4,2008-10-03
2008,10,4,8:27:09,10.8131,91.9106,0,3.3,2008-10-04
2008,10,29,5:16:23,10.8554,92.0433,33.7,3.7,2008-10-29
2008,10,31,20:00:55,12.9391,92.3293,35,3.8,2008-10-31
2008,11,11,17:15:00,13.2091,92.5494,31,4.2,2008-11-11
2008,11,15,9:35:53,12.9734,93.3598,58,3.9,2008-11-15
2008,12,1,12:57:27,12.6382,92.3103,0,3.3,2008-12-01
2008,12,27,21:01:20,13.4111,93.1913,0,3.4,2008-12-27
2009,1,6,6:49:50,10.3289,93.1891,101.9,3.7,2009-01-06
2009,1,12,1:49:57,12.078,92.4015,0,3.5,2009-01-12
2009,1,19,11:54:43,10.9036,91.9427,0,3.2,2009-01-19
2009,1,28,5:08:43,13.4955,92.8084,0,3.8,2009-01-28
2009,1,28,20:29:57,13.6425,92.8012,33,5.2,2009-01-28
2009,1,28,23:27:17,13.5441,92.7687,29.7,3.6,2009-01-28
2009,1,31,7:19:21,13.4958,92.7075,0,3.6,2009-01-31
2009,1,31,20:05:15,12.4145,92.8089,41,3.6,2009-01-31
2009,2,16,20:02:55,11.1444,92.0639,0,3.2,2009-02-16
2009,2,20,21:41:34,11.1084,92.4389,0,3.5,2009-02-20
2009,2,26,15:30:02,10.8473,93.4586,110.5,3.5,2009-02-26
2009,2,26,15:32:31,13.0997,92.3288,32.3,4,2009-02-26
2009,3,10,18:00:17,12.5499,91.982,58.6,3.7,2009-03-10
2009,3,11,14:31:52,11.0945,92.5618,26,4.3,2009-03-11
2009,3,11,15:33:21,11.2634,92.9467,0,3.3,2009-03-11
2009,3,13,1:02:42,12.7029,92.6323,0,3.5,2009-03-13
2009,3,15,15:51:52,12.1964,92.7042,23,3.7,2009-03-15
2009,3,29,10:39:37,13.1267,93.1043,47.8,3.9,2009-03-29
2009,3,31,0:46:53,13.0216,93.0417,0,3.6,2009-03-31
2009,4,23,12:46:40,13.1407,92.3211,0,4,2009-04-23
2009,4,29,3:19:07,12.9106,92.3169,0,3.7,2009-04-29
2009,4,30,13:17:27,13.0339,92.6686,0,4,2009-04-30
2009,5,9,2:51:17,11.6475,91.9639,29.2,4.7,2009-05-09
2009,5,13,5:29:53,13.6484,92.1099,0,3.6,2009-05-13
2009,5,30,14:25:30,13.1144,92.6966,32,3.9,2009-05-30
2009,6,11,3:17:17,13.0704,93.2176,32,4.2,2009-06-11
2009,6,16,11:35:28,11.6042,92.6495,0,3.5,2009-06-16
2009,6,27,13:27:48,10.7452,92.4954,0,3.4,2009-06-27
2009,6,28,13:49:59,13.1544,91.9945,0,3.4,2009-06-28
2009,6,30,9:12:56,10.5937,92.2287,29,4.6,2009-06-30
2009,7,25,22:20:27,13.295,92.7192,0,3.5,2009-07-25
2009,7,26,11:29:59,10.7119,93.5025,0,3.6,2009-07-26
2009,7,26,14:10:23,10.357,93.5206,0,3.4,2009-07-26
2009,7,27,14:10:53,12.2285,92.441,0,3.9,2009-07-27
2009,7,27,23:58:49,11.8607,91.9065,0,3.7,2009-07-27
2009,7,28,13:09:00,12.3124,92.4648,26,4.5,2009-07-28
2009,8,2,10:42:40,12.2226,92.0761,27,3.6,2009-08-02
2009,8,6,13:03:04,13.5292,92.7218,0,3.7,2009-08-06
2009,8,10,20:27:58,13.4147,93.2093,0,4.1,2009-08-10
2009,8,10,20:31:21,13.5506,93.2442,0,4.3,2009-08-10
2009,8,10,20:36:24,13.7197,92.7291,0,3.9,2009-08-10
2009,8,10,20:46:57,13.5262,92.1928,0,3.5,2009-08-10
2009,8,10,20:58:55,13.4031,93.2856,0,3.6,2009-08-10
2009,8,10,20:59:58,13.4124,93.225,0,3.4,2009-08-10
2009,8,10,21:01:00,13.4779,93.5314,0,3.5,2009-08-10
2009,8,10,21:05:42,13.495,93.3304,0,3.3,2009-08-10
2009,8,10,21:12:00,13.6714,92.7307,0,3.5,2009-08-10
2009,8,10,23:11:57,13.6245,93.4558,35,3.6,2009-08-10
2009,8,11,0:54:08,13.5833,92.3689,0,3.7,2009-08-11
2009,8,11,1:54:48,13.1598,92.8985,32,4.2,2009-08-11
2009,8,11,1:58:38,11.523,92.2651,26,4,2009-08-11
2009,8,11,2:59:48,13.7262,92.7508,0,3.5,2009-08-11
2009,8,11,4:28:37,13.7222,93.1085,0,3.7,2009-08-11
2009,8,11,5:30:01,10.8268,93.2743,0,3.8,2009-08-11
2009,8,11,11:13:43,13.6764,93.2808,0,3.7,2009-08-11
2009,8,11,12:42:39,13.6127,92.5414,0,3.6,2009-08-11
2009,8,11,13:13:01,13.6974,92.8851,0,3.5,2009-08-11
2009,8,11,13:38:17,13.3549,92.9545,0,3.3,2009-08-11
2009,8,12,1:47:51,13.5136,92.2441,0,3.6,2009-08-12
2009,8,12,8:49:27,13.5847,92.6974,0,3.4,2009-08-12
2009,8,12,9:07:09,13.1027,93.0088,0,3.4,2009-08-12
2009,8,12,9:17:33,13.7263,92.8373,0,3.7,2009-08-12
2009,8,12,9:41:07,13.0309,92.4408,0,3.6,2009-08-12
2009,8,12,18:45:37,13.193,93.0428,0,3.3,2009-08-12
2009,8,12,21:46:25,13.6387,93.0019,0,3.3,2009-08-12
2009,8,13,7:04:55,13.0954,92.6967,0,3.6,2009-08-13
2009,8,14,6:13:55,13.3938,92.6389,0,3.4,2009-08-14
2009,8,14,7:11:12,13.1474,93.0154,0,3.6,2009-08-14
2009,8,14,17:37:48,13.5111,93.3877,0,3.8,2009-08-14
2009,8,14,18:39:48,13.4235,93.3496,0,3.6,2009-08-14
2009,8,15,12:12:42,13.342,93.0768,0,3.7,2009-08-15
2009,8,15,21:34:08,11.5339,92.3699,0,3.7,2009-08-15
2009,8,16,4:27:26,13.2466,93.3062,0,3.6,2009-08-16
2009,8,16,5:49:56,13.5728,92.809,0,3.8,2009-08-16
2009,8,18,2:19:00,13.055,92.6549,0,3.7,2009-08-18
2009,8,21,20:36:35,12.2537,93.5837,93,3.5,2009-08-21
2009,8,24,2:20:14,13.12,92.2055,0,3.8,2009-08-24
2009,8,24,18:02:49,13.6357,93.3182,0,3.5,2009-08-24
2009,8,28,6:38:31,13.3643,91.9863,0,3.7,2009-08-28
2009,9,2,17:21:55,10.9438,93.4899,119.4,4.6,2009-09-02
2009,9,4,1:51:13,12.971,92.8023,0,3.7,2009-09-04
2009,9,5,14:56:40,13.4784,92.8469,0,3.6,2009-09-05
2009,9,9,5:47:03,13.1626,93.0658,0,3.5,2009-09-09
2009,9,11,21:20:40,13.5439,92.2366,0,3.4,2009-09-11
2009,9,13,13:32:44,13.5045,93.3937,0,3.5,2009-09-13
2009,9,15,12:10:36,13.3188,92.9958,0,3.4,2009-09-15
2009,9,19,6:00:52,13.4841,93.4535,0,3.6,2009-09-19
2009,9,23,9:35:37,12.8223,92.3818,0,3.8,2009-09-23
2009,9,28,22:25:32,10.979,92.0527,0,3.5,2009-09-28
2009,10,2,9:25:34,13.4817,92.7813,0,3.8,2009-10-02
2009,10,6,15:07:48,10.9558,92.0086,0,3.6,2009-10-06
2009,10,14,23:04:55,10.8773,92.116,27,4,2009-10-14
2009,10,15,18:15:15,10.8707,93.0523,0,3.3,2009-10-15
2009,10,19,18:18:46,13.5613,92.6411,0,3.4,2009-10-19
2009,10,19,20:09:58,13.3431,92.2345,0,3.4,2009-10-19
2009,10,27,19:42:08,11.9306,92.723,23,3.8,2009-10-27
2009,11,6,2:26:13,13.2185,92.4465,36.1,4.3,2009-11-06
2009,11,13,13:14:51,13.0812,92.686,0,3.6,2009-11-13
2009,11,15,5:15:43,12.5784,92.2124,35,3.6,2009-11-15
2009,11,26,6:13:02,13.6325,92.7988,35.3,5.2,2009-11-26
2009,11,28,17:54:48,13.6953,92.9056,29,3.8,2009-11-28
2009,11,28,20:22:43,13.52,92.9007,0,3.1,2009-11-28
2009,12,1,2:13:43,13.4365,92.9876,0,3.6,2009-12-01
2009,12,1,11:40:46,13.6285,92.8451,34.9,5.3,2009-12-01
2009,12,7,23:03:13,12.4982,92.6767,32.4,3.8,2009-12-07
2009,12,8,4:58:42,13.6884,92.5193,28.8,3.7,2009-12-08
2009,12,8,10:40:53,11.2147,92.6052,0,3.6,2009-12-08
2009,12,8,13:42:29,12.7836,92.7485,0,3.7,2009-12-08
2009,12,8,22:35:24,13.5674,93.5493,35,3.2,2009-12-08
2009,12,9,20:54:45,13.4674,92.6395,0,3.5,2009-12-09
2009,12,11,10:44:17,13.6328,92.4963,0,3.4,2009-12-11
2009,12,15,7:23:49,12.7199,93.0293,0,3.6,2009-12-15
2009,12,23,7:54:24,12.9051,93.0934,0,3.5,2009-12-23
2010,1,4,20:05:40,11.9326,92.3553,23,3.8,2010-01-04
2010,1,16,18:20:02,11.4296,92.8808,0,3.4,2010-01-16
2010,1,20,13:44:43,10.9251,91.918,27,3.7,2010-01-20
2010,1,29,22:48:44,13.2046,92.5111,26.4,3.9,2010-01-29
2010,1,29,23:35:38,10.9695,93.045,54,3.5,2010-01-29
2010,2,2,5:54:55,10.7482,92.0003,29,4.6,2010-02-02
2010,2,5,5:37:10,11.7751,92.0022,0,3.5,2010-02-05
2010,2,13,15:31:21,13.6273,92.9156,29,3.7,2010-02-13
2010,2,24,18:33:30,13.6517,93.2045,29,3.7,2010-02-24
2010,2,25,3:03:28,12.1058,92.4066,0,3.5,2010-02-25
2010,3,11,10:28:48,13.3734,92.2144,0,3.4,2010-03-11
2010,3,13,20:44:17,13.4894,92.7265,0,3.6,2010-03-13
2010,3,15,10:40:48,11.7173,92.8688,0,3.3,2010-03-15
2010,3,26,7:10:22,11.7526,93.2575,0,3.3,2010-03-26
2010,3,27,17:20:01,13.5982,93.0094,29,3.9,2010-03-27
2010,3,28,19:19:22,13.6555,92.6191,29,3.7,2010-03-28
2010,3,30,16:54:47,13.596,92.8968,35.8,6.4,2010-03-30
2010,3,30,17:14:44,13.6486,92.8513,29,4.1,2010-03-30
2010,3,31,1:01:59,13.4326,92.6701,0,3.6,2010-03-31
2010,3,31,7:21:14,13.7277,92.6287,29,4.1,2010-03-31
2010,4,1,7:19:59,13.6474,92.885,29,4.2,2010-04-01
2010,4,4,2:40:57,10.9311,92.1936,25.4,4,2010-04-04
2010,4,8,4:39:40,13.5202,92.5276,29,3.8,2010-04-08
2010,4,11,4:49:41,13.3274,92.6506,0,3.3,2010-04-11
2010,4,12,2:29:58,13.3683,92.5622,0,3.6,2010-04-12
2010,4,12,22:37:17,10.8065,93.4469,123,4,2010-04-12
2010,4,14,21:19:45,12.8264,92.5959,31,3.6,2010-04-14
2010,4,17,7:00:05,12.0912,92.4149,0,3.4,2010-04-17
2010,4,30,20:21:56,12.0974,92.4636,0,3.3,2010-04-30
2010,5,1,21:18:57,13.6125,92.7478,33.7,5,2010-05-01
2010,5,2,5:53:43,13.5964,92.7358,33.5,4.5,2010-05-02
2010,5,7,9:23:52,13.6035,92.7178,33,4.7,2010-05-07
2010,5,13,9:23:08,13.5934,93.4877,0,3.4,2010-05-13
2010,5,18,16:36:22,11.3506,92.0799,0,3.6,2010-05-18
2010,5,25,0:52:00,11.2377,92.2089,27,4.5,2010-05-25
2010,5,26,6:53:04,13.6842,92.8468,0,3.6,2010-05-26
2010,5,28,19:21:51,11.4923,93.5617,35,3.8,2010-05-28
2010,5,30,15:21:13,11.6646,92.6129,26,3.6,2010-05-30
2010,6,13,7:39:55,11.9856,92.0752,0,4.1,2010-06-13
2010,6,18,23:09:33,13.1851,93.0733,31.4,6,2010-06-18
2010,6,20,4:34:09,13.0663,92.9029,0,3.6,2010-06-20
2010,6,22,6:45:01,10.6809,92.7712,0,3.6,2010-06-22
2010,6,22,12:16:20,12.2815,92.4326,0,3.5,2010-06-22
2010,6,24,12:48:07,12.942,92.7494,31,3.6,2010-06-24
2010,6,24,18:44:24,13.309,92.1581,0,3.7,2010-06-24
2010,6,27,22:43:14,13.035,92.4428,31,3.7,2010-06-27
2010,6,28,21:19:50,13.0781,93.0657,0,3.6,2010-06-28
2010,7,1,23:27:08,12.6175,92.3259,26,3.6,2010-07-01
2010,7,2,18:23:10,10.3059,92.1754,26,5.3,2010-07-02
2010,7,7,9:38:03,11.7433,92.6763,26,3.6,2010-07-07
2010,7,9,2:08:40,11.1322,93.2471,107.7,4.1,2010-07-09
2010,7,12,4:48:35,10.4925,92.7324,0,3.7,2010-07-12
2010,7,13,6:57:43,13.5915,92.9627,29,3.6,2010-07-13
2010,7,13,12:25:20,13.2053,92.5386,0,3.3,2010-07-13
2010,7,15,13:23:21,13.0169,92.787,0,3.4,2010-07-15
2010,7,25,6:25:12,10.887,91.9163,27,4.1,2010-07-25
2010,7,31,7:34:13,13.2478,93.0174,0,3.3,2010-07-31
2010,8,3,1:48:13,10.9313,93.1719,81.6,5,2010-08-03
2010,8,4,19:53:00,13.6592,92.5117,29,3.5,2010-08-04
2010,8,7,22:43:42,11.4514,92.4597,0,3.6,2010-08-07
2010,8,9,22:21:45,13.6303,92.7892,32.5,5.3,2010-08-09
2010,8,14,19:41:59,10.9221,92.2875,26,4,2010-08-14
2010,8,16,21:04:30,11.6585,92.7001,26,3.7,2010-08-16
2010,8,17,12:04:57,12.9638,92.5895,31,3.8,2010-08-17
2010,8,22,14:41:53,13.4376,92.6935,0,3.3,2010-08-22
2010,8,27,8:56:23,13.4958,92.7327,0,3.6,2010-08-27
2010,8,27,15:42:08,11.0111,92.1599,27,4,2010-08-27
2010,9,2,0:16:39,12.7259,92.4864,25.7,4.9,2010-09-02
2010,9,6,11:53:27,13.6115,92.3778,31.4,3.9,2010-09-06
2010,9,16,8:41:58,13.2147,93.5601,0,3.7,2010-09-16
2010,9,17,21:06:03,11.9447,92.1037,0,3.3,2010-09-17
2010,9,27,4:36:53,12.3247,92.5452,25.2,4.7,2010-09-27
2010,9,27,9:15:51,12.4044,93.4211,93,3.8,2010-09-27
2010,10,17,10:15:11,12.9332,92.3651,31.4,4.9,2010-10-17
2010,10,17,16:06:30,11.2676,92.5941,0,3.4,2010-10-17
2010,10,22,0:34:49,13.4123,92.6641,29,3.6,2010-10-22
2010,11,5,20:41:12,10.4253,92.5333,0,3.5,2010-11-05
2010,11,9,15:01:40,10.8597,92.1017,28.4,4,2010-11-09
2010,11,25,19:24:05,12.3505,92.4815,0,3.5,2010-11-25
2010,11,28,12:39:35,11.1843,92.4807,28.1,3.8,2010-11-28
2010,12,9,15:46:56,13.0086,92.5636,33,4.8,2010-12-09
2010,12,11,5:47:21,11.8732,91.9075,0,3.6,2010-12-11
2010,12,11,5:52:23,11.8709,91.9224,27,3.9,2010-12-11
2010,12,13,5:22:39,11.36,92.1645,0,4.1,2010-12-13
2010,12,22,18:22:27,13.5003,92.7438,24.6,3.8,2010-12-22
2010,12,23,23:24:15,10.6301,93.3806,25,4.1,2010-12-23
2010,12,26,5:43:54,13.6737,92.5726,0,3.6,2010-12-26
2010,12,26,10:42:00,13.5347,92.7827,0,3.6,2010-12-26
2011,1,6,21:02:14,10.3468,92.4715,29,3.9,2011-01-06
2011,1,12,23:54:32,11.369,92.0594,29,4.1,2011-01-12
2011,1,18,19:57:44,12.3615,92.0338,0,3.4,2011-01-18
2011,2,4,17:03:58,13.4806,92.2117,0,3.5,2011-02-04
2011,2,6,22:01:13,12.1538,92.0884,26,3.4,2011-02-06
2011,2,11,18:14:55,13.1417,92.5005,31,4,2011-02-11
2011,2,14,14:30:18,11.7785,93.4574,31.4,3.5,2011-02-14
2011,3,5,2:24:47,10.3882,93.3625,144.9,3.3,2011-03-05
2011,3,19,12:42:41,12.95,92.4113,28.5,4.7,2011-03-19
2011,3,21,17:15:40,13.3307,92.7097,0,3.1,2011-03-21
2011,4,18,1:06:53,13.009,93.2062,58,4.1,2011-04-18
2011,4,21,15:16:02,11.3924,92.6903,0,3.5,2011-04-21
2011,4,24,6:19:15,13.0554,93.4624,0,3.9,2011-04-24
2011,4,26,0:31:46,13.6899,92.7711,29,3.9,2011-04-26
2011,5,5,22:03:29,13.6333,92.9281,29,4,2011-05-05
2011,5,28,13:00:25,13.6566,93.0678,10,4,2011-05-28
2011,6,11,16:43:28,12.5045,92.0268,35,3.6,2011-06-11
2011,6,18,10:03:51,13.7139,92.8989,29,4.2,2011-06-18
2011,6,20,19:06:48,13.2413,92.4728,0,3.3,2011-06-20
2011,6,21,1:29:13,12.6183,93.4951,58,4,2011-06-21
2011,6,22,7:24:27,13.4676,92.5634,0,3.6,2011-06-22
2011,6,30,9:44:26,10.8093,91.9378,0,3.6,2011-06-30
2011,7,15,0:15:34,12.9767,92.542,0,3.6,2011-07-15
2011,8,22,16:35:41,12.9411,93.2147,32,3.9,2011-08-22
2011,9,25,11:22:18,12.8049,92.3938,31,4.8,2011-09-25
2011,9,28,8:28:33,11.9077,91.9804,10,3.5,2011-09-28
2011,10,4,11:34:02,12.1527,92.8936,0,3.2,2011-10-04
2011,11,5,11:11:04,10.9704,91.9006,0,3.4,2011-11-05
2011,11,15,10:18:39,11.1014,93.4436,123,4.6,2011-11-15
2011,11,20,13:38:12,10.5511,93.5558,135.7,3.4,2011-11-20
2011,12,4,21:56:45,13.5999,92.8124,0,3.5,2011-12-04
2011,12,5,5:59:09,12.5329,93.2504,74.8,4.4,2011-12-05
2011,12,5,14:54:16,13.709,92.7899,0,3.3,2011-12-05
2011,12,6,1:22:28,12.3753,91.9565,35,4.4,2011-12-06
2011,12,18,15:49:07,11.9375,92.7129,0,3.4,2011-12-18
2011,12,19,18:57:33,13.4143,93.2249,0,3.6,2011-12-19
2011,12,20,8:15:20,12.4177,92.4738,26,3.8,2011-12-20
2011,12,25,4:17:13,12.7759,93.122,32,3.7,2011-12-25
2011,12,25,5:10:37,10.5016,92.6613,0,3.5,2011-12-25
2011,12,31,16:18:50,10.7518,92.1201,27,4,2011-12-31
2012,1,14,4:10:01,10.7435,92.5665,0,3.4,2012-01-14
2012,1,14,22:49:31,13.283,92.4657,29,3.7,2012-01-14
2012,1,16,15:16:20,13.3426,92.4289,0,3.5,2012-01-16
2012,1,21,4:52:51,12.7573,92.587,0,3.5,2012-01-21
2012,1,21,7:11:04,13.0503,93.103,32,4,2012-01-21
2012,1,29,7:07:27,11.1278,93.2187,0,3.5,2012-01-29
2012,2,10,21:56:57,11.3156,92.9121,46,3.7,2012-02-10
2012,2,12,6:01:53,12.2546,92.7732,41,3.6,2012-02-12
2012,2,14,7:00:12,10.5006,93.4033,100,4,2012-02-14
2012,2,15,1:43:11,10.4434,92.2635,0,3.4,2012-02-15
2012,2,25,6:06:10,10.4026,92.8716,0,3.5,2012-02-25
2012,2,27,5:19:04,12.3032,92.6272,33.9,4.2,2012-02-27
2012,3,1,17:52:43,13.1023,92.5096,31,4.4,2012-03-01
2012,3,4,23:40:46,12.7701,93.3844,58,4,2012-03-04
2012,3,8,19:51:33,11.1137,92.5937,26,3.5,2012-03-08
2012,3,10,12:18:29,11.58,91.9764,29,4.2,2012-03-10
2012,3,16,7:19:09,10.3306,93.1567,0,3.6,2012-03-16
2012,4,5,12:44:47,12.739,92.6334,0,3.5,2012-04-05
2012,4,6,5:20:36,10.6334,92.3702,0,3.7,2012-04-06
2012,4,13,20:51:11,13.4667,92.8093,29,3.6,2012-04-13
2012,4,16,1:45:24,10.5099,92.761,53,4.2,2012-04-16
2012,4,25,17:33:28,11.5867,92.4994,26,3.7,2012-04-25
2012,4,28,10:46:05,11.5376,92.0813,0,3.7,2012-04-28
2012,4,30,4:49:20,13.075,92.6522,0,3.7,2012-04-30
2012,5,6,20:29:01,13.5791,92.9588,10,3.2,2012-05-06
2012,5,8,7:13:14,11.6366,92.541,0,3.2,2012-05-08
2012,5,9,18:24:34,13.352,92.3838,29,4,2012-05-09
2012,5,17,20:49:22,13.5231,93.5036,0,3.5,2012-05-17
2012,5,19,9:17:30,11.0193,93.5606,123,3.8,2012-05-19
2012,5,19,14:16:24,12.6471,92.861,41,3.5,2012-05-19
2012,5,26,4:21:07,13.0312,92.0262,35,4.2,2012-05-26
2012,5,31,12:52:08,12.3928,93.28,49.8,3.7,2012-05-31
2012,5,31,23:20:42,12.2848,92.4536,26,3.6,2012-05-31
2012,6,25,6:34:22,13.5422,93.0124,0,3.5,2012-06-25
2012,7,6,22:20:35,12.6904,92.5743,0,3.7,2012-07-06
2012,7,14,13:26:37,10.5027,92.2907,29,3.7,2012-07-14
2012,7,21,0:22:40,13.6263,92.6237,0,3.8,2012-07-21
2012,7,21,0:24:35,13.5544,92.3498,0,3.8,2012-07-21
2012,7,25,17:38:00,11.1811,92.6022,0,3.6,2012-07-25
2012,7,26,5:00:46,10.4757,93.2066,0,3.6,2012-07-26
2012,7,28,8:10:46,12.4384,93.0387,23,3.5,2012-07-28
2012,8,9,14:36:28,12.3362,92.8469,0,3.7,2012-08-09
2012,8,18,21:41:39,10.9491,92.2784,0,3.3,2012-08-18
2012,8,20,10:30:49,10.4919,92.7569,54,3.9,2012-08-20
2012,8,24,18:35:04,13.4062,93.4854,10,3.9,2012-08-24
2012,9,10,6:19:21,13.603,92.8145,37.5,4.8,2012-09-10
2012,9,10,13:11:30,10.415,93.4635,25,3.8,2012-09-10
2012,9,10,13:16:22,10.4601,93.3404,25,4.2,2012-09-10
2012,9,10,14:35:43,10.42,93.5288,40.5,5.2,2012-09-10
2012,9,10,20:30:03,13.6472,92.9404,29,3.8,2012-09-10
2012,10,27,18:50:53,13.6342,93.0051,29,3.6,2012-10-27
2012,10,28,3:08:49,10.3572,92.527,29,5.2,2012-10-28
2012,10,30,8:06:10,12.9991,92.1681,0,3.6,2012-10-30
2012,12,8,7:21:33,10.5101,92.5514,0,3.8,2012-12-08
2012,12,16,21:38:23,13.1866,92.4634,0,3.6,2012-12-16
2012,12,16,21:44:11,13.311,92.8728,29,3.7,2012-12-16
2012,12,18,15:05:43,13.4409,93.2005,0,3.4,2012-12-18
2012,12,21,0:01:14,13.2049,92.5072,31,3.5,2012-12-21
2013,1,11,9:10:16,13.3128,92.3371,41.3,4.8,2013-01-11
2013,1,12,9:45:45,11.1183,91.9398,27,4.1,2013-01-12
2013,1,13,19:07:50,11.2647,92.9375,0,3.4,2013-01-13
2013,1,14,19:18:39,11.6136,92.8992,0,3.4,2013-01-14
2013,1,15,18:19:39,13.5615,93.0093,10,3.3,2013-01-15
2013,1,23,17:36:05,12.7575,93.2546,10,3.4,2013-01-23
2013,1,28,7:08:39,10.2917,93.1007,0,3.6,2013-01-28
2013,1,30,14:17:07,13.4107,93.1247,0,3.4,2013-01-30
2013,2,4,1:19:28,11.695,92.7438,33.2,4.7,2013-02-04
2013,2,5,4:06:21,13.1749,91.9147,24.1,3.5,2013-02-05
2013,2,9,10:49:18,12.7383,93.1597,58,3.7,2013-02-09
2013,2,10,15:22:58,12.1388,92.4345,23,3.6,2013-02-10
2013,2,12,14:20:01,11.2954,93.0282,54,3.5,2013-02-12
2013,2,24,14:33:23,11.0067,92.0088,27,4.5,2013-02-24
2013,2,26,4:32:41,12.9544,93.2485,58,3.7,2013-02-26
2013,3,6,21:24:32,11.5928,92.3832,26,3.6,2013-03-06
2013,3,14,11:11:48,13.153,93.4632,58,3.9,2013-03-14
2013,3,26,4:26:18,11.0737,93.3512,123,4.4,2013-03-26
2013,4,8,14:42:18,13.0411,93.0918,32,3.9,2013-04-08
2013,4,14,9:55:36,12.941,93.0811,32,4.1,2013-04-14
2013,5,3,4:16:10,12.8882,93.3341,65.5,4.4,2013-05-03
2013,5,6,20:53:57,13.3251,92.1634,35,4.3,2013-05-06
2013,6,18,8:01:16,13.4505,93.109,29,3.8,2013-06-18
2013,6,28,15:35:55,10.6794,93.4608,110.7,4.7,2013-06-28
2013,7,11,19:50:01,12.0446,92.5991,23,3.8,2013-07-11
2013,7,13,10:41:00,12.0725,92.2246,27,3.8,2013-07-13
2013,7,24,19:51:58,13.0895,93.1765,56.1,4.4,2013-07-24
2013,8,8,20:14:54,13.515,92.3964,0,3.4,2013-08-08
2013,8,12,5:06:04,10.3465,93.2809,100,4,2013-08-12
2013,8,17,14:41:19,11.2385,93.2322,63.6,4.6,2013-08-17
2013,8,31,13:25:57,10.9232,93.4172,291.6,3.4,2013-08-31
2013,8,31,23:37:15,11.6453,92.5542,0,3.9,2013-08-31
2013,9,5,14:57:59,10.9047,93.4178,123,3.7,2013-09-05
2013,9,11,10:09:41,10.442,92.2346,29,4.5,2013-09-11
